TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME
CS_COORD_ACQUISITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_PROVISION_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_PROVISION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_OPER_PROC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_KEY_WORD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_JURISDICTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
Z_WELL_TOUR_OCCURRENCE,OCCURRENCE_TYPE,R_TOUR_OCCURRENCE_TYPE,OCCURRENCE_TYPE
Z_WELL_TOUR_OCCURRENCE,BLOWOUT_FLUID,R_BLOWOUT_FLUID,BLOWOUT_FLUID
Z_PDEN_VOL_BY_DAY,AMEND_REASON,R_PDEN_AMEND_REASON,AMEND_REASON
WORK_ORDER_DELIVERY,DELIVERY_TYPE,R_WO_DELIVERY_TYPE,DELIVERY_TYPE
WORK_ORDER_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
WORK_ORDER_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
WELL_VERSION,CONFIDENTIAL_TYPE,R_CONFIDENTIAL_TYPE,CONFIDENTIAL_TYPE
WELL_VERSION,DEPTH_DATUM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE
WELL_VERSION,ELEV_REF_DATUM,R_WATER_DATUM,WATER_DATUM
WELL_VERSION,WATER_DEPTH_DATUM,R_WATER_DATUM,WATER_DATUM
WELL_VERSION,CURRENT_STATUS,R_WELL_STATUS,STATUS_TYPE
WELL_TEST,TEST_RESULT_CODE,R_TEST_RESULT,TEST_RESULT
WELL_TEST,TEST_TYPE,R_WELL_TEST_TYPE,WELL_TEST_TYPE
WELL_TEST,TEST_TYPE,R_TEST_SUBTYPE,TEST_SUBTYPE
WELL_SUPPORT_FACILITY,SUBSEA_ELEV_REF_TYPE,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE
WELL_REMARK,REMARK_TYPE,R_REMARK_TYPE,REMARK_TYPE
WELL_PRESSURE_AOF,SHUTIN_PRESSURE_TYPE,R_SHUTIN_PRESS_TYPE,SHUTIN_PRESSURE_TYPE
WELL_PLUGBACK,PLUG_TYPE,R_PLUG_TYPE,PLUG_TYPE
WELL_NODE_VERSION,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
WELL_MUD_SAMPLE,MUD_TYPE,R_DRILLING_MEDIA,DRILLING_MEDIA
WELL_MUD_PROPERTY,MUD_PROPERTY,R_MUD_PROPERTY_TYPE,MUD_PROPERTY
WELL_LOG_CURVE,API_CODE_SYSTEM,R_API_LOG_SYSTEM,API_CODE_SYSTEM
WELL_LOG_CURVE,LOG_TOOL_TYPE,R_LOG_TOOL_TYPE,LOG_TOOL_TYPE
WELL_LICENSE_STATUS,LICENSE_STATUS_TYPE,R_LICENSE_STATUS,LICENSE_STATUS
WELL_DRILL_STATISTIC,STATISTIC_TYPE,R_DRILL_STAT_CODE,STATISTIC_TYPE
WELL_DRILL_REPORT,VENDOR_DIGITAL_FORMAT,R_DIGITAL_FORMAT,DIGITAL_FORMAT
WELL_DRILL_PERIOD_VESSEL,HEADING_NORTH_TYPE,R_NORTH,NORTH_TYPE
WELL_DRILL_PERIOD_INV,REPORT_TIME_TYPE,R_DRILL_REPORT_TIME,REPORT_TIME_TYPE
WELL_DRILL_ADD_INV,REPORT_TIME_TYPE,R_DRILL_REPORT_TIME,REPORT_TIME_TYPE
WELL_DIR_SRVY,OFFSET_NORTH_TYPE,R_NORTH,NORTH_TYPE
WELL_CORE,CORE_HANDLING_TYPE,R_CORE_HANDLING,CORE_HANDLING
WELL_ACTIVITY_TYPE_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
WELL_ACTIVITY,LITHOLOGY,R_LITHOLOGY,LITHOLOGY
WELL,LEGAL_SURVEY_TYPE,R_LEGAL_SURVEY_TYPE,LEGAL_SURVEY_TYPE
STRAT_WELL_SECTION,DOMINANT_LITHOLOGY,R_LITHOLOGY,LITHOLOGY
STRAT_WELL_SECTION,PICK_VERSION_TYPE,R_PICK_VERSION_TYPE,PICK_VERSION_TYPE
STRAT_UNIT_DESCRIPTION,STRAT_UNIT_DESC,R_STRAT_UNIT_DESC,STRAT_UNIT_DESC
STRAT_UNIT,STRAT_STATUS,R_STRAT_STATUS,STRAT_STATUS
STRAT_TOPO_RELATION,STRAT_TOPO_RELATION,R_STRAT_TOPO_RELATION,STRAT_TOPO_RELATION
STRAT_NODE_VERSION,VERSION_TYPE,R_SP_POINT_VERSION_TYPE,VERSION_TYPE
STRAT_FIELD_SECTION,PICK_QUALIF_REASON,R_PICK_QUALIF_REASON,PICK_QUALIF_REASON
SP_ZONE_DEFINITION,ZONE_TYPE,R_SP_ZONE_TYPE,ZONE_TYPE
SP_POINT,POINT_POSITION,R_NODE_POSITION,NODE_POSITION
SP_PARCEL_M_B,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
SP_MINERAL_ZONE,BASE_QUALIFIER,R_STRAT_UNIT_QUALIFIER,QUALIFIER
SP_LINE_POINT_VERSION,NODE_POSITION,R_NODE_POSITION,NODE_POSITION
SOURCE_DOCUMENT,LANGUAGE,R_LANGUAGE,LANGUAGE_ID
SOURCE_DOCUMENT,PUBLICATION,R_PUBLICATION_NAME,PUBLICATION
SF_VESSEL,VESSEL_TYPE,R_SF_VESSEL_TYPE,VESSEL_TYPE
SF_RIG,RIG_CLASS,R_RIG_CLASS,RIG_CLASS
SF_RIG,RIG_CATEGORY,R_RIG_CATEGORY,RIG_CATEGORY
SF_LANDING,SURFACE_TYPE,R_SF_SURFACE_TYPE,SURFACE_TYPE
SF_LANDING,LANDING_TYPE,R_SF_LANDING_TYPE,LANDING_TYPE
SF_BRIDGE,SURFACE_TYPE,R_SF_SURFACE_TYPE,SURFACE_TYPE
SEIS_VELOCITY_VOLUME,VELOCITY_DIMENSION,R_VELOCITY_DIMENSION,VELOCITY_DIMENSION
SEIS_TRANSACTION,TRANSACTION_TYPE,R_TRANS_TYPE,TRANS_TYPE
SEIS_TRANSACTION,TRANSACTION_STATUS,R_TRANS_STATUS,TRANSACTION_STATUS
SEIS_SP_SURVEY,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
SEIS_SP_SURVEY,NORTH_TYPE,R_NORTH,NORTH_TYPE
SEIS_SET_GEOMETRY,GEOMETRY_FORMAT,R_GEOMETRY_FORMAT,GEOMETRY_FORMAT
SEIS_SET_AUTHORIZE,LIMIT_TYPE,R_SEIS_AUTHORIZE_LIMIT,LIMIT_TYPE
SEIS_RECVR_SETUP,INLINE_OFFSET_DIRECTION,R_DIRECTION,DIRECTION
SEIS_RECORD,RECORD_TYPE,R_SEIS_RECORD_TYPE,RECORD_TYPE
SEIS_PICK,PICK_QUALIF_REASON,R_PICK_QUALIF_REASON,PICK_QUALIF_REASON
SEIS_PICK,PICK_QUALIFIER,R_PICK_QUALIFIER,PICK_QUALIFIER
SEIS_LINE,SEIS_SPECTRUM_TYPE,R_SEIS_SPECTRUM_TYPE,SEIS_SPECTRUM_TYPE
SEIS_LICENSE_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
SEIS_INTERP_LOAD_PARM,PARAMETER_TYPE,R_SEIS_PROC_PARM,PARAMETER_TYPE
SEIS_INTERP_LOAD,PROCESS_STATUS,R_SEIS_PROC_STATUS,PROCESS_STATUS
SEIS_INTERP_LOAD,STEP_NAME,R_SEIS_PROC_STEP_NAME,STEP_NAME
SEIS_INTERP_COMP,ORIGIN_TYPE,R_INTERP_ORIGIN_TYPE,ORIGIN_TYPE
SEIS_BA_SERVICE,BA_SERVICE_TYPE,R_BA_SERVICE_TYPE,BA_SERVICE_TYPE
SEIS_BA_SERVICE,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY
SEIS_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
SEIS_ACTIVITY,END_TIMEZONE,R_TIMEZONE,TIMEZONE
SEIS_ACQTN_SURVEY,SEIS_DIMENSION,R_SEIS_DIMENSION,SEIS_DIMENSION
SAMPLE_ANALYSIS,ANALYSIS_QUALITY,R_QUALITY,QUALITY
SAMPLE_ANALYSIS,SAMPLE_LOCATION,R_SAMPLE_LOCATION,SAMPLE_LOCATION
R_WO_CONDITION,WORK_ORDER_TYPE,R_WO_TYPE,WORK_ORDER_TYPE
RM_PHYS_ITEM_GROUP,GROUP_TYPE,R_PHYS_ITEM_GROUP_TYPE,GROUP_TYPE
RM_PHYSICAL_ITEM,DIGITAL_FORMAT,R_DIGITAL_FORMAT,DIGITAL_FORMAT
RM_PHYSICAL_ITEM,LANGUAGE,R_LANGUAGE,LANGUAGE_ID
RM_PHYSICAL_ITEM,COLOR_FORMAT,R_COLOR_FORMAT,COLOR_FORMAT
RM_INFO_ITEM_GEOMETRY,GEOMETRY_TYPE,R_GEOMETRY_TYPE,GEOMETRY_TYPE
RM_INFO_ITEM_DESC,METADATA_TYPE,R_RMII_METADATA_TYPE,METADATA_TYPE
RESENT_COMPONENT,RESENT_COMPONENT_TYPE,R_RESENT_COMP_TYPE,RESENT_COMPONENT_TYPE
PROJECT_STATUS,STATUS,R_PROJECT_STATUS,STATUS_TYPE
PROJECT_CONDITION,PROJECT_CONDITION,R_PROJECT_CONDITION,PROJECT_CONDITION
PROJECT_CONDITION,PROJECT_TYPE,R_PROJECT_CONDITION,PROJECT_TYPE
PROD_STRING_FORM_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
PROD_STRING_FORM_ALIAS,LOCATION_TYPE,R_WELL_ALIAS_LOCATION,LOCATION_TYPE
PROD_STRING_FORMATION,ALLOCATION_TYPE,R_ALLOCATION_TYPE,ALLOCATION_TYPE
PROD_STRING_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
PROD_STRING,PROD_STRING_TYPE,R_PROD_STRING_TYPE,PROD_STRING_TYPE
PPDM_SYSTEM,PPDM_SYSTEM_TYPE,R_PPDM_SYSTEM_TYPE,PPDM_SYSTEM_TYPE
PPDM_SCHEMA_ENTITY_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
PPDM_SCHEMA_ENTITY_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
PPDM_SCHEMA_ENTITY,ELEMENT_TYPE,R_PPDM_SCHEMA_ENTITY,ELEMENT_TYPE
PPDM_RULE_XREF,RULE_XREF_CONDITION,R_PPDM_RULE_XREF_COND,RULE_XREF_CONDITION
PPDM_RULE_XREF,RULE_XREF_TYPE,R_PPDM_RULE_XREF_TYPE,RULE_XREF_TYPE
PPDM_RULE_COMPONENT,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
PPDM_METRIC_COMPONENT,METRIC_COMPONENT_TYPE,R_PPDM_METRIC_COMP_TYPE,METRIC_COMPONENT_TYPE
PDEN_VOL_DISPOSITION,AMEND_REASON,R_PDEN_AMEND_REASON,AMEND_REASON
PDEN_STATUS_HIST,STATUS,R_PDEN_STATUS,PDEN_STATUS_TYPE
PDEN_PR_STR_ALLOWABLE,PERIOD_TYPE,R_PERIOD_TYPE,PERIOD_TYPE
PDEN_COMPONENT,PDEN_COMPONENT_TYPE,R_PDEN_COMPONENT_TYPE,PDEN_COMPONENT_TYPE
PDEN_ALLOC_FACTOR,ALLOCATION_TYPE,R_ALLOCATION_TYPE,ALLOCATION_TYPE
PDEN,ENHANCED_RECOVERY_TYPE,R_ENHANCED_REC_TYPE,ENHANCED_RECOVERY_TYPE
OBLIG_PAYMENT,LAND_RENTAL_TYPE,R_LAND_RENTAL_TYPE,LAND_RENTAL_TYPE
OBLIG_DEDUCTION,DEDUCT_TYPE,R_DEDUCT_TYPE,DEDUCT_TYPE
OBLIG_ALLOW_DEDUCTION,ALLOW_DEDUCTION_TYPE,R_DEDUCT_TYPE,DEDUCT_TYPE
OBLIGATION_COMPONENT,CALCULATION_METHOD,R_OBLIG_CALC_METHOD,CALCULATION_METHOD
OBLIGATION,OBLIGATION_TYPE,R_OBLIG_TYPE,LAND_OBLIG_TYPE
OBLIGATION,CALCULATION_METHOD,R_OBLIG_CALC_METHOD,CALCULATION_METHOD
LITH_SAMPLE_DESC,DIAGENESIS_TYPE,R_LITH_DIAGENESIS,DIAGENESIS_TYPE
LITH_SAMPLE_DESC,LITH_COLOR_INTENSITY,R_LITH_INTENSITY,INTENSITY
LITH_SAMPLE_DESC,ROCK_TYPE,R_LITH_ROCK_TYPE,ROCK_TYPE
LITH_SAMPLE_DESC,LITH_CONTAMINANT,R_LITH_CONTAMINANT,LITH_CONTAMINANT
LITH_ROCK_TYPE,RESIDUE_COLOR,R_LITH_COLOR,COLOR
LITH_ROCK_TYPE,CONSOLIDATION,R_LITH_CONSOLIDATION,CONSOLIDATION
LITH_ROCK_TYPE,ROCK_PROFILE,R_LITH_ROCK_PROFILE,ROCK_PROFILE
LITH_ROCK_TYPE,FLUORESCENCE_COLOR,R_MUD_LOG_COLOR,MUD_LOG_COLOR
LITH_ROCK_TYPE,ROCK_CLASS_SCHEME,R_ROCK_CLASS_SCHEME,ROCK_CLASS_SCHEME
LITH_ROCK_COLOR,COLOR_DISTRIBUTION,R_LITH_DISTRIBUTION,DISTRIBUTION
LITH_ROCK_COLOR,INTENSITY,R_LITH_INTENSITY,INTENSITY
LITH_DESC_OTHER,DESCRIPTION_TYPE,R_SAMPLE_DESC_TYPE,DESCRIPTION_TYPE
LITH_COMPONENT_COLOR,BASIC_COLOR,R_LITH_COLOR,COLOR
LEGAL_TEXAS_LOC,NS_DIRECTION,R_NS_DIRECTION,NS_DIRECTION
LEGAL_TEXAS_LOC,NS_START_LINE,R_NS_START_LINE,NS_START_LINE
LEGAL_OHIO_LOC,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
LEGAL_NTS_LOC,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
LAND_STATUS,LAND_RIGHT_STATUS,R_LAND_RIGHT_STATUS,STATUS_TYPE
LAND_SALE_REQUEST,REQUEST_TYPE,R_LAND_REQUEST_TYPE,LAND_REQUEST_TYPE
LAND_RIGHT_WELL,WELL_RELATIONSHIP_TYPE,R_LAND_WELL_REL_TYPE,WELL_RELATIONSHIP_TYPE
LAND_RIGHT_FACILITY,XREF_TYPE,R_LR_FACILITY_XREF,XREF_TYPE
LAND_RIGHT,LAND_PROPERTY_TYPE,R_LAND_PROPERTY_TYPE,LAND_PROPERTY_TYPE
LAND_RIGHT,GRANTED_RIGHT_TYPE,R_GRANTED_RIGHT_TYPE,GRANTED_RIGHT_TYPE
LAND_AGREEMENT,LAND_AGREE_TYPE,R_LAND_AGREE_TYPE,LAND_AGREE_TYPE
INT_SET_COMPONENT,TRIGGER_EVENT,R_INT_SET_TRIGGER,TRIGGER_EVENT
INSTRUMENT_DETAIL,INSTRUMENT_DETAIL_CODE,R_INST_DETAIL_CODE,INSTRUMENT_DETAIL_CODE
HSE_INCIDENT_RESPONSE,RESPONSE_TYPE,R_HSE_RESPONSE_TYPE,ACTION_TYPE
HSE_INCIDENT_COMPONENT,COMPONENT_ROLE,R_HSE_COMP_ROLE,COMPONENT_ROLE
HSE_INCIDENT_CLASS_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
HSE_INCIDENT_CAUSE,CAUSE_TYPE,R_INCIDENT_CAUSE_CODE,CAUSE_TYPE
FOSSIL_TAXON_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
FOSSIL_DESC,DESCRIPTION_TYPE,R_FOS_DESC_TYPE,DESCRIPTION_TYPE
FIN_COMPONENT,FIN_COMPONENT_TYPE,R_FIN_COMPONENT_TYPE,FIN_COMPONENT_TYPE
FIELD_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
EQUIPMENT_MAINT_STATUS,MAINTAIN_STATUS_TYPE,R_EQUIP_MAINT_STATUS,MAINTAIN_STATUS
EQUIPMENT_MAINTAIN,SYSTEM_CONDITION,R_EQUIP_SYSTEM_CONDITION,SYSTEM_CONDITION
ENT_COMPONENT,ENT_COMP_TYPE,R_ENT_COMPONENT_TYPE,ENT_COMP_TYPE
CS_COORD_TRANS_PARM,TRANSFORM_TYPE,R_CS_TRANSFORM_TYPE,TRANSFORM_TYPE
CS_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
CONT_XREF,CONTRACT_XREF_TYPE,R_CONT_XREF_TYPE,CONTRACT_XREF_TYPE
CONT_OPER_PROC,OPERATING_PROCEDURE_TYPE,R_CONT_OPERATING_PROC,OPERATING_PROCEDURE
CONT_BA,BA_ROLE,R_CONT_BA_ROLE,BA_ROLE
CONTRACT_COMPONENT,REASON_TYPE,R_CONT_COMP_REASON,REASON_TYPE
CONSULT_ISSUE,ISSUE_TYPE,R_CONSULT_ISSUE_TYPE,CONSULT_ISSUE_TYPE
CONSULT_ISSUE,REMARK_TYPE,R_REMARK_TYPE,REMARK_TYPE
CONSULT_DISC_BA,ATTEND_TYPE,R_CONSULT_ATTEND_TYPE,ATTEND_TYPE
CONSULT_DISC,DISCUSSION_TYPE,R_CONSULT_DISC_TYPE,DISCUSSION_TYPE
CLASS_SYSTEM_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
CLASS_LEVEL_COMPONENT,CLASS_LEVEL_COMPONENT_TYPE,R_CLASS_LEV_COMP_TYPE,CLASS_LEVEL_COMPONENT_TYPE
CLASS_LEVEL_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
CAT_EQUIP_SPEC,SPEC_CODE,R_CAT_EQUIP_SPEC_CODE,SPEC_TYPE
CAT_EQUIP_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
CAT_EQUIP_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
CAT_ADDITIVE_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
CAT_ADDITIVE_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
BA_ORGANIZATION,ORGANIZATION_TYPE,R_BA_ORGANIZATION_TYPE,ORGANIZATION_TYPE
BA_CONSORTIUM_SERVICE,SERVICE_TYPE,R_BA_SERVICE_TYPE,BA_SERVICE_TYPE
BA_AUTHORITY_COMP,BA_AUTHORITY_COMPONENT_TYPE,R_BA_AUTHORITY_COMP_TYPE,BA_AUTHORITY_COMPONENT_TYPE
APPLIC_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
APPLICATION,CURRENT_STATUS,R_APPLIC_STATUS,APPLICATION_STATUS
WELL_TEST_RECOVERY,RECOVERY_TYPE,R_FLUID_TYPE,FLUID_TYPE
WELL_TEST_RECORDER,RECORDER_POSITION,R_RECORDER_POSITION,RECORDER_POSITION
WELL_NODE_STRAT_UNIT,NODE_POSITION,R_NODE_POSITION,NODE_POSITION
WELL_NODE_M_B,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
WELL_LOG_REMARK,REMARK_USE_TYPE,R_REMARK_USE_TYPE,REMARK_USE_TYPE
WELL_LOG_DICT_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
WELL_LICENSE,OFFSHORE_COMPLETION_TYPE,R_OFFSHORE_COMP_TYPE,OFFSHORE_COMPLETION_TYPE
WELL_DRILL_INT_DETAIL,BIT_DETAIL_TYPE,R_DRILL_BIT_DETAIL_CODE,BIT_DETAIL_CODE
WELL_DRILL_EQUIPMENT,TIMEZONE,R_TIMEZONE,TIMEZONE
WELL_DRILL_CHECK_TYPE,FREQUENCY,R_PERIOD_TYPE,PERIOD_TYPE
WELL_DRILL_BIT_JET,JET_TYPE,R_DRILL_BIT_JET_TYPE,JET_TYPE
WELL_DRILL_BIT_CONDITION,DRILL_BIT_CONDITION,R_DRILL_BIT_CONDITION,DRILL_BIT_CONDITION
WELL_DRILL_ASSEMBLY_COMP,COMPONENT_TYPE,R_DRILL_ASSEMBLY_COMP,COMPONENT_TYPE
STRAT_INTERP_CORR,STRAT_CORRELATION_QUALITY,R_QUALITY,QUALITY
STRAT_HIERARCHY_DESC,STRAT_TYPE,R_STRAT_TYPE,STRAT_TYPE
SP_BOUNDARY_VERSION,NODE_POSITION,R_NODE_POSITION,NODE_POSITION
SP_BOUNDARY_VERSION,LEGAL_SURVEY_TYPE,R_LEGAL_SURVEY_TYPE,LEGAL_SURVEY_TYPE
SF_RIG_SHAKER,INPUT_TYPE,R_INPUT_TYPE,INPUT_TYPE
SEIS_TRANS_COMPONENT,COMPONENT_TYPE,R_TRANS_COMP_TYPE,TRANS_COMPONENT_TYPE
SEIS_POINT_SUMMARY,SEIS_STATION_TYPE,R_SEIS_STATION_TYPE,SEIS_STATION_TYPE
SEIS_BIN_POINT_VERSION,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
SEIS_ACQTN_DESIGN,ENERGY_SRC_ARRAY_TYPE,R_SEIS_SRC_ARRAY_TYPE,SEIS_SRC_ARRAY_TYPE
SEIS_ACQTN_DESIGN,RCRD_FORMAT_TYPE,R_SEIS_RCRD_FMT_TYPE,SEIS_RCRD_FMT_TYPE
SEIS_ACQTN_DESIGN,ACQTN_DIRECTION,R_DIRECTION,DIRECTION
SAMPLE_WATER_ANALYSIS,WATER_TYPE,R_WATER_TYPE,WATER_TYPE
RM_SEIS_TRACE,SAMPLE_TYPE,R_SEIS_SAMPLE_TYPE,SAMPLE_TYPE
RM_IMAGE_SECT,CALIBRATE_METHOD,R_IMAGE_CALIBRATE_METHOD,CALIBRATE_METHOD
RM_AUX_CHANNEL,CHANNEL_TYPE,R_SEIS_CHANNEL_TYPE,CHANNEL_TYPE
REPORT_HIER_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
PROJECT_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
PPDM_TABLE_HISTORY,RETENTION_PERIOD,R_RETENTION_PERIOD,RETENTION_PERIOD
PPDM_MAP_RULE,CREATE_METHOD,R_PPDM_CREATE_METHOD,CREATE_METHOD
POOL_COMPONENT,POOL_COMPONENT_TYPE,R_POOL_COMPONENT_TYPE,POOL_COMPONENT_TYPE
PDEN_DECLINE_CONDITION,CONDITION_TYPE,R_DECLINE_COND_TYPE,CONDITION_TYPE
PALEO_SUMMARY,ACCESS_CONDITION,R_ACCESS_CONDITION,ACCESS_CONDITION_CODE
LEGAL_CONGRESS_LOC,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
LEGAL_CONGRESS_LOC,NS_DIRECTION,R_NS_DIRECTION,NS_DIRECTION
LEGAL_CONGRESS_LOC,NS_START_LINE,R_NS_START_LINE,NS_START_LINE
LEGAL_CONGRESS_LOC,EW_START_LINE,R_EW_START_LINE,EW_START_LINE
LEGAL_CARTER_LOC,FOOTAGE_ORIGIN,R_FOOTAGE_ORIGIN,FOOTAGE_ORIGIN
HSE_INCIDENT_WEATHER,WEATHER_CONDITION,R_WEATHER_CONDITION,WEATHER_CONDITION
HSE_INCIDENT_TYPE_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
HSE_INCIDENT_TYPE_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
HSE_INCIDENT_SEV_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
FACILITY_LIC_COND,CONDITION_CODE,R_FAC_LIC_COND_CODE,CONDITION_TYPE
FACILITY_LICENSE,LICENSE_EXTENSION_COND,R_FAC_LIC_EXTEND_TYPE,LICENSE_EXTENSION_TYPE
EQUIPMENT,EQUIPMENT_GROUP,R_CAT_EQUIP_GROUP,CAT_EQUIP_GROUP
EQUIPMENT,EQUIPMENT_TYPE,R_CAT_EQUIP_TYPE,CAT_EQUIP_TYPE
ENT_SECURITY_GROUP_XREF,XREF_TYPE,R_ENT_SEC_GROUP_XREF,XREF_TYPE
AREA_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
R_WELL_SERV_METRIC_CODE,SERVICE_METRIC,R_WELL_SERVICE_METRIC,SERVICE_METRIC
R_RESENT_VOL_METHOD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PROPPANT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PROD_STRING_STATUS,STATUS_GROUP,R_STATUS_GROUP,STATUS_GROUP
R_PPDM_METRIC_CODE,METRIC_TYPE,R_PPDM_METRIC_TYPE,METRIC_TYPE
R_PDEN_STATUS,PDEN_STATUS_TYPE,R_PDEN_STATUS_TYPE,PDEN_STATUS_TYPE
R_INT_SET_STATUS,STATUS_TYPE,R_INT_SET_STATUS_TYPE,STATUS_TYPE
R_FACILITY_STATUS,STATUS_TYPE,R_FAC_STATUS_TYPE,STATUS_TYPE
R_EQUIP_STATUS,STATUS_TYPE,R_EQUIP_STATUS_TYPE,STATUS_TYPE
WELL_LOG_PARM_ARRAY,SOURCE,R_SOURCE,SOURCE
SEIS_VESSEL,SOURCE,R_SOURCE,SOURCE
SAMPLE_OIL_ANAL_DETAIL,SOURCE,R_SOURCE,SOURCE
R_WELL_STATUS_TYPE,SOURCE,R_SOURCE,SOURCE
R_RESENT_XREF_TYPE,SOURCE,R_SOURCE,SOURCE
R_CLIMATE,SOURCE,R_SOURCE,SOURCE
R_BH_PRESS_TEST_TYPE,SOURCE,R_SOURCE,SOURCE
R_AREA_COMPONENT_TYPE,SOURCE,R_SOURCE,SOURCE
R_ADDITIVE_METHOD,SOURCE,R_SOURCE,SOURCE
RM_DATA_STORE_HIER_LEVEL,SOURCE,R_SOURCE,SOURCE
PROJECT_CONDITION,SOURCE,R_SOURCE,SOURCE
LITH_DESC_OTHER,SOURCE,R_SOURCE,SOURCE
FOSSIL_DESC,SOURCE,R_SOURCE,SOURCE
EQUIPMENT_SPEC,SOURCE,R_SOURCE,SOURCE
CONT_XREF,SOURCE,R_SOURCE,SOURCE
CONT_PROVISION_XREF,SOURCE,R_SOURCE,SOURCE
CONSULT_COMPONENT,SOURCE,R_SOURCE,SOURCE
Z_R_GEOLOGIC_PROVINCE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WORK_ORDER,SOURCE,R_SOURCE,SOURCE
WELL_ZONE_INTERVAL,SOURCE,R_SOURCE,SOURCE
WORK_ORDER_INST_COMP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_TEST_RECORDER,SOURCE,R_SOURCE,SOURCE
WELL_NODE_STRAT_UNIT,SOURCE,R_SOURCE,SOURCE
WELL_NODE_M_B,SOURCE,R_SOURCE,SOURCE
WELL_TEST_RECORDER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_PRESSURE_AOF_4PT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
